date,Adj Close,Volume,SMA_20,SMA_50,RSI,MACD,Signal_Line,EPS,pb_ratio,pe_ratio,roe,fcf,P_mean,P_sum,twt_count
2019-11-21,311.69,7488400,291.608,282.285,71.948,6.142,4.048,1.47,6.552238805970149,182.0544217687075,0.0309018288837502,-547127000.0,-0.0984,-42,427
2019-11-22,310.48,5970100,293.29,282.612,66.995,6.735,4.585,1.47,6.526802606684885,182.0544217687075,0.0309018288837502,-547127000.0,-0.0216,-6,278
2019-11-25,315.55,7873900,294.975,283.037,76.421,7.527,5.174,1.47,6.633382383855372,182.0544217687075,0.0309018288837502,-547127000.0,-0.1006,-48,477
2019-11-26,312.49,5321000,296.539,283.315,71.894,7.818,5.703,1.47,6.569056127811646,182.0544217687075,0.0309018288837502,-547127000.0,-0.056,-20,357
2019-11-27,315.93,4096900,297.763,283.802,73.107,8.231,6.208,1.47,6.641370611730082,182.0544217687075,0.0309018288837502,-547127000.0,-0.1471,-45,306
2019-11-29,314.66,2411700,299.126,284.363,70.503,8.36,6.639,1.47,6.614673113306706,182.0544217687075,0.0309018288837502,-547127000.0,-0.104,-18,173
2019-12-02,309.99,6218800,300.284,285.148,63.543,7.993,6.91,1.47,6.516501997056968,182.0544217687075,0.0309018288837502,-547127000.0,-0.1,-33,330
2019-12-03,306.16,4992800,300.95,285.953,61.786,7.309,6.989,1.47,6.435989068740804,182.0544217687075,0.0309018288837502,-547127000.0,-0.1033,-25,242
2019-12-04,304.32,3512100,301.764,286.948,70.021,6.543,6.9,1.47,6.39730922850536,182.0544217687075,0.0309018288837502,-547127000.0,-0.0707,-14,198
2019-12-05,302.86,4615500,302.478,287.71,63.815,5.751,6.67,1.47,6.366617616144629,182.0544217687075,0.0309018288837502,-547127000.0,-0.1255,-30,239
2019-12-06,307.35,4457800,303.366,288.591,63.106,5.424,6.421,1.47,6.46100483498003,182.0544217687075,0.0309018288837502,-547127000.0,-0.0871,-23,264
2019-12-09,302.5,5748400,303.913,289.379,49.921,4.719,6.081,1.47,6.359049821315955,182.0544217687075,0.0309018288837502,-547127000.0,-0.0459,-14,305
2019-12-10,293.12,10476100,303.86,289.889,41.167,3.364,5.537,1.47,6.161866722724406,182.0544217687075,0.0309018288837502,-547127000.0,-0.1672,-108,646
2019-12-11,298.93,5589800,304.206,290.476,44.526,2.728,4.976,1.47,6.284002522598277,182.0544217687075,0.0309018288837502,-547127000.0,-0.1355,-66,487
2019-12-12,298.44,4766600,304.972,291.084,36.977,2.16,4.412,1.47,6.27370191297036,182.0544217687075,0.0309018288837502,-547127000.0,-0.0991,-32,323
2019-12-13,298.5,3879700,305.416,291.691,37.953,1.694,3.869,1.47,6.274963212108472,182.0544217687075,0.0309018288837502,-547127000.0,-0.0593,-15,253
2019-12-16,304.21,4658900,305.876,292.32,38.741,1.766,3.448,1.47,6.3949968467521545,182.0544217687075,0.0309018288837502,-547127000.0,-0.0297,-9,303
2019-12-17,315.48,10427100,306.521,293.14,52.553,2.701,3.299,1.47,6.6319108681942405,182.0544217687075,0.0309018288837502,-547127000.0,-0.0167,-9,539
2019-12-18,320.8,11207400,307.431,294.142,54.028,3.827,3.405,1.47,6.743746058440194,182.0544217687075,0.0309018288837502,-547127000.0,-0.0053,-3,570
2019-12-19,332.22,9822300,308.784,295.435,62.436,5.577,3.839,1.47,6.98381332772756,182.0544217687075,0.0309018288837502,-547127000.0,-0.0107,-6,560
2019-12-20,336.9,9914900,310.044,296.564,69.055,7.258,4.523,1.47,7.082194660500315,182.0544217687075,0.0309018288837502,-547127000.0,0.0022,1,453
2019-12-23,333.1,5765300,311.176,297.567,69.085,8.189,5.256,1.47,7.002312381753206,182.0544217687075,0.0309018288837502,-547127000.0,-0.135,-44,326
2019-12-24,333.2,2019300,312.058,298.521,70.976,8.833,5.971,1.47,7.0044145469833925,182.0544217687075,0.0309018288837502,-547127000.0,-0.0446,-10,224
2019-12-26,332.63,3589900,313.065,299.488,71.906,9.191,6.615,1.47,6.992432205171326,182.0544217687075,0.0309018288837502,-547127000.0,-0.0727,-20,275
2019-12-27,329.09,5036100,313.723,300.344,66.224,9.085,7.109,1.47,6.918015556022703,182.0544217687075,0.0309018288837502,-547127000.0,-0.0312,-9,288
2019-12-30,323.31,4311500,314.156,300.944,65.317,8.437,7.375,1.47,6.796510405717889,182.0544217687075,0.0309018288837502,-547127000.0,-0.0631,-21,333
2019-12-31,323.57,3713300,314.835,301.909,75.888,7.854,7.471,1.3,6.801976035316375,248.9,0.0273281479924322,-1569712000.0,-0.0696,-19,273
2020-01-02,329.81,4485800,316.017,302.944,76.063,7.805,7.538,1.3,6.933151145680051,248.9,0.0273281479924322,-1569712000.0,-0.0383,-13,339
2020-01-03,325.9,3806900,317.096,304.128,71.912,7.366,7.503,1.3,6.850956485179735,248.9,0.0273281479924322,-1569712000.0,-0.1553,-48,309
2020-01-06,335.83,5663100,318.744,305.42,75.734,7.731,7.549,1.3,7.059701492537313,248.9,0.0273281479924322,-1569712000.0,-0.0295,-16,543
2020-01-07,330.75,4703200,319.914,306.605,68.456,7.523,7.544,1.3,6.952911498843809,248.9,0.0273281479924322,-1569712000.0,-0.0498,-21,422
2020-01-08,339.26,7104500,321.752,307.853,67.197,7.953,7.626,1.3,7.131805759932731,248.9,0.0273281479924322,-1569712000.0,-0.0739,-37,501
2020-01-09,335.66,4709300,323.88,308.929,61.02,7.912,7.683,1.3,7.056127811645996,248.9,0.0273281479924322,-1569712000.0,-0.0796,-30,377
2020-01-10,329.05,4718300,325.386,309.886,47.468,7.263,7.599,1.3,6.917174689930628,248.9,0.0273281479924322,-1569712000.0,-0.068,-20,294
2020-01-13,338.92,6290000,327.41,310.836,51.49,7.459,7.571,1.3,7.124658398150095,248.9,0.0273281479924322,-1569712000.0,-0.0404,-16,396
2020-01-14,338.69,7199400,329.419,311.861,54.352,7.509,7.559,1.3,7.1198234181206645,248.9,0.0273281479924322,-1569712000.0,-0.0214,-9,421
2020-01-15,339.07,5158000,331.162,312.906,54.55,7.493,7.545,1.3,7.127811645995375,248.9,0.0273281479924322,-1569712000.0,-0.1006,-32,318
2020-01-16,338.62,5016000,332.319,313.822,54.651,7.359,7.508,1.3,7.118351902459533,248.9,0.0273281479924322,-1569712000.0,-0.0921,-35,380
2020-01-17,339.67,6066500,333.262,314.854,58.546,7.254,7.457,1.3,7.140424637376498,248.9,0.0273281479924322,-1569712000.0,-0.0448,-20,446
2020-01-21,338.11,14350300,333.557,315.845,62.829,6.965,7.359,1.3,7.107630859785579,248.9,0.0273281479924322,-1569712000.0,-0.0661,-93,1406
2020-01-22,326.0,21730000,333.012,316.573,51.747,5.693,7.026,1.3,6.853058650409922,248.9,0.0273281479924322,-1569712000.0,-0.109,-143,1312
2020-01-23,349.6,18200300,333.837,317.734,61.388,6.514,6.923,1.3,7.349169644734077,248.9,0.0273281479924322,-1569712000.0,-0.0222,-27,1214
2020-01-24,353.16,17939700,334.835,318.914,65.75,7.367,7.012,1.3,7.424006726928737,248.9,0.0273281479924322,-1569712000.0,-0.0627,-52,829
2020-01-27,342.88,7709500,335.348,319.931,54.057,7.131,7.036,1.3,7.207904141265503,248.9,0.0273281479924322,-1569712000.0,-0.125,-54,432
2020-01-28,348.52,6821600,336.319,321.239,60.16,7.315,7.092,1.3,7.326466260248055,248.9,0.0273281479924322,-1569712000.0,-0.0969,-44,454
2020-01-29,343.16,7643500,337.312,322.31,52.313,6.948,7.063,1.3,7.213790203910028,248.9,0.0273281479924322,-1569712000.0,-0.1429,-55,385
2020-01-30,347.74,5328100,338.52,323.364,57.083,6.947,7.04,1.3,7.310069371452596,248.9,0.0273281479924322,-1569712000.0,-0.1888,-64,339
2020-01-31,345.09,5230000,339.284,324.215,59.862,6.656,6.963,1.3,7.254361992852638,248.9,0.0273281479924322,-1569712000.0,-0.1661,-52,313
2020-02-03,358.0,6670600,340.889,325.323,61.309,7.381,7.047,1.3,7.525751524069792,248.9,0.0273281479924322,-1569712000.0,-0.0024,-1,420
2020-02-04,369.01,7161500,342.548,326.6,65.934,8.744,7.386,1.3,7.75719991591339,248.9,0.0273281479924322,-1569712000.0,-0.0641,-36,562
2020-02-05,369.67,6437000,344.494,327.759,66.034,9.765,7.862,1.3,7.771074206432626,248.9,0.0273281479924322,-1569712000.0,-0.0732,-36,492
2020-02-06,366.95,3920400,345.879,328.889,64.5,10.236,8.337,1.3,7.713895312171537,248.9,0.0273281479924322,-1569712000.0,-0.1286,-40,311
2020-02-07,366.77,4385200,347.434,329.913,63.995,10.474,8.764,1.3,7.7101114147572,248.9,0.0273281479924322,-1569712000.0,-0.0652,-23,353
2020-02-10,371.07,5294100,349.535,331.085,66.553,10.885,9.188,1.3,7.800504519655244,248.9,0.0273281479924322,-1569712000.0,-0.0748,-32,428
2020-02-11,373.69,4772900,351.274,332.24,76.474,11.291,9.609,1.3,7.855581248686146,248.9,0.0273281479924322,-1569712000.0,-0.0309,-12,388
2020-02-12,380.01,4624800,353.34,333.547,70.889,11.985,10.084,1.3,7.988438091233971,248.9,0.0273281479924322,-1569712000.0,-0.0652,-23,353
2020-02-13,381.4,4485400,355.456,334.975,69.994,12.503,10.568,1.3,8.017658187933572,248.9,0.0273281479924322,-1569712000.0,-0.0979,-41,419
2020-02-14,380.4,3736300,357.545,336.46,80.584,12.687,10.992,1.3,7.9966365356317,248.9,0.0273281479924322,-1569712000.0,-0.0934,-27,289
2020-02-18,387.78,5173900,359.951,338.129,81.119,13.275,11.448,1.3,8.151776329619507,248.9,0.0273281479924322,-1569712000.0,-0.0869,-37,426
2020-02-19,386.19,4896400,362.354,339.796,86.276,13.457,11.85,1.3,8.118351902459533,248.9,0.0273281479924322,-1569712000.0,-0.0543,-20,368
2020-02-20,386.0,4079400,365.354,341.369,84.832,13.432,12.166,1.3,8.114357788522177,248.9,0.0273281479924322,-1569712000.0,-0.0867,-26,300
2020-02-21,380.07,3930100,366.878,342.92,80.052,12.786,12.29,1.3,7.989699390372083,248.9,0.0273281479924322,-1569712000.0,-0.1168,-34,291
2020-02-24,368.7,6936400,367.655,344.432,59.442,11.227,12.078,1.3,7.75068320369981,248.9,0.0273281479924322,-1569712000.0,-0.1522,-56,368
2020-02-25,360.09,6481200,368.516,345.655,41.78,9.191,11.5,1.3,7.569686777380702,248.9,0.0273281479924322,-1569712000.0,-0.0868,-33,380
2020-02-26,379.24,8934100,370.052,347.271,56.577,9.018,11.004,1.3,7.97225141896153,248.9,0.0273281479924322,-1569712000.0,-0.0626,-30,479
2020-02-27,371.71,10967700,371.479,348.735,53.069,8.18,10.439,1.3,7.813958377128442,248.9,0.0273281479924322,-1569712000.0,-0.1213,-91,750
2020-02-28,369.03,11168600,372.544,350.031,51.411,7.216,9.794,1.3,7.757620348959428,248.9,0.0273281479924322,-1569712000.0,-0.12,-42,350
2020-03-02,381.05,6997900,374.342,351.343,55.685,7.337,9.303,1.3,8.010300609627917,248.9,0.0273281479924322,-1569712000.0,-0.1034,-24,232
2020-03-03,368.77,8364600,374.88,352.302,47.475,6.369,8.716,1.3,7.752154719360941,248.9,0.0273281479924322,-1569712000.0,-0.0978,-40,409
2020-03-04,383.79,5487300,375.619,353.334,51.781,6.736,8.32,1.3,8.067899936935044,248.9,0.0273281479924322,-1569712000.0,-0.1896,-62,327
2020-03-05,372.78,8747000,375.774,354.051,46.277,6.069,7.87,1.3,7.836451545091443,248.9,0.0273281479924322,-1569712000.0,-0.115,-52,452
2020-03-06,368.97,8147200,375.876,354.769,45.18,5.173,7.33,1.3,7.756359049821317,248.9,0.0273281479924322,-1569712000.0,-0.1575,-60,381
2020-03-09,346.49,7405500,374.862,355.034,34.555,2.618,6.388,1.3,7.283792306075258,248.9,0.0273281479924322,-1569712000.0,-0.1804,-70,388
2020-03-10,364.13,7604400,374.514,355.664,42.633,1.995,5.509,1.3,7.65461425268026,248.9,0.0273281479924322,-1569712000.0,-0.1003,-39,389
2020-03-11,349.92,6036000,373.326,356.081,38.983,0.35,4.477,1.3,7.355896573470675,248.9,0.0273281479924322,-1569712000.0,-0.1273,-48,377
2020-03-12,315.25,12071600,370.088,355.92,33.162,-3.709,2.84,1.3,6.62707588816481,248.9,0.0273281479924322,-1569712000.0,-0.1957,-92,470
2020-03-13,336.3,9458200,367.833,356.174,41.987,-5.167,1.239,1.3,7.069581669119193,248.9,0.0273281479924322,-1569712000.0,-0.1547,-54,349
2020-03-16,298.84,10559900,363.755,355.555,36.743,-9.239,-0.857,1.3,6.282110573891107,248.9,0.0273281479924322,-1569712000.0,-0.144,-55,382
2020-03-17,319.75,10013900,360.354,355.432,37.221,-10.656,-2.817,1.3,6.721673323523229,248.9,0.0273281479924322,-1569712000.0,-0.1689,-64,379
2020-03-18,315.47,12593600,356.818,355.025,37.748,-11.986,-4.651,1.3,6.631700651671222,248.9,0.0273281479924322,-1569712000.0,-0.1579,-66,418
2020-03-19,332.03,10616000,354.119,355.05,42.399,-11.571,-6.035,1.3,6.979819213790203,248.9,0.0273281479924322,-1569712000.0,-0.1392,-54,388
2020-03-20,332.83,10853800,351.757,354.922,39.616,-11.049,-7.038,1.3,6.9966365356317,248.9,0.0273281479924322,-1569712000.0,-0.147,-46,313
2020-03-23,360.27,13449400,351.336,355.414,48.282,-8.326,-7.295,1.3,7.573470674795039,248.9,0.0273281479924322,-1569712000.0,-0.1061,-57,537
2020-03-24,357.32,11638700,351.197,355.979,44.375,-6.333,-7.103,1.3,7.511456800504519,248.9,0.0273281479924322,-1569712000.0,-0.1276,-56,439
2020-03-25,342.39,8767200,349.355,356.049,43.647,-5.89,-6.86,1.3,7.197603531637586,248.9,0.0273281479924322,-1569712000.0,-0.1326,-48,362
2020-03-26,362.99,7229600,348.918,356.535,48.832,-3.833,-6.255,1.3,7.630649569056128,248.9,0.0273281479924322,-1569712000.0,-0.1014,-29,286
2020-03-27,357.12,7948800,348.323,356.896,52.22,-2.646,-5.533,1.3,7.507252470044145,248.9,0.0273281479924322,-1569712000.0,-0.0244,-7,287
2020-03-30,370.96,8622000,347.818,357.543,51.45,-0.581,-4.543,1.3,7.7981921379020385,248.9,0.0273281479924322,-1569712000.0,-0.0819,-29,354
2020-03-31,375.5,9366500,348.155,358.259,55.662,1.405,-3.353,1.57,7.893630439352533,239.17197452229297,0.0330039941139373,161897000.0,-0.0804,-27,336
2020-04-01,364.08,6672500,347.17,358.779,62.048,2.034,-2.276,1.57,7.6535631700651665,239.17197452229297,0.0330039941139373,161897000.0,-0.0601,-20,333
2020-04-02,370.08,4592500,347.034,359.66,59.003,2.982,-1.224,1.57,7.779693083876392,239.17197452229297,0.0330039941139373,161897000.0,-0.1239,-43,347
2020-04-03,361.76,4860800,346.674,359.903,69.854,3.028,-0.374,1.57,7.604792936724826,239.17197452229297,0.0330039941139373,161897000.0,-0.0956,-24,251
2020-04-06,379.96,8183900,348.348,360.439,69.329,4.481,0.597,1.57,7.987387008618877,239.17197452229297,0.0330039941139373,161897000.0,-0.0696,-27,388
2020-04-07,372.28,7046400,348.755,361.027,67.848,4.955,1.469,1.57,7.825940718940508,239.17197452229297,0.0330039941139373,161897000.0,-0.1304,-51,391
2020-04-08,371.12,6908900,349.815,361.479,63.597,5.178,2.211,1.57,7.801555602270338,239.17197452229297,0.0330039941139373,161897000.0,-0.1187,-47,396
2020-04-09,370.72,7711300,352.588,362.031,63.216,5.262,2.821,1.57,7.79314694134959,239.17197452229297,0.0330039941139373,161897000.0,-0.0665,-24,361
2020-04-13,396.72,11692900,355.61,363.01,62.843,7.341,3.725,1.57,8.339709901198235,239.17197452229297,0.0330039941139373,161897000.0,-0.0118,-12,1014
2020-04-14,413.55,11581000,361.345,364.379,68.047,10.229,5.026,1.57,8.693504309438723,239.17197452229297,0.0330039941139373,161897000.0,-0.0236,-20,849
2020-04-15,426.75,13561200,366.695,365.754,77.379,13.429,6.706,1.57,8.970990119823417,239.17197452229297,0.0330039941139373,161897000.0,-0.0238,-25,1051
2020-04-16,439.17,16128700,372.88,367.158,76.111,16.773,8.72,1.57,9.232079041412655,239.17197452229297,0.0330039941139373,161897000.0,-0.0967,-115,1189
2020-04-17,422.96,12616300,377.426,368.223,71.073,17.909,10.558,1.57,8.891318057599326,239.17197452229297,0.0330039941139373,161897000.0,-0.0643,-53,824
2020-04-20,437.49,12655800,382.66,369.634,71.2,19.754,12.397,1.57,9.196762665545512,239.17197452229297,0.0330039941139373,161897000.0,-0.0625,-54,864
2020-04-21,433.83,23177600,386.338,370.975,68.692,20.682,14.054,1.57,9.119823418120664,239.17197452229297,0.0330039941139373,161897000.0,-0.0773,-155,2006
2020-04-22,421.42,21084800,389.542,371.982,68.259,20.184,15.28,1.57,8.858944713054447,239.17197452229297,0.0330039941139373,161897000.0,-0.0806,-109,1353
2020-04-23,426.7,13952300,393.758,373.043,68.113,19.985,16.221,1.57,8.969939037208324,239.17197452229297,0.0330039941139373,161897000.0,-0.0542,-37,683
2020-04-24,424.99,8658900,396.858,373.942,71.12,19.465,16.87,1.57,8.933992011772125,239.17197452229297,0.0330039941139373,161897000.0,-0.0824,-37,449
2020-04-27,421.38,6277500,400.071,374.742,65.329,18.547,17.205,1.57,8.85810384696237,239.17197452229297,0.0330039941139373,161897000.0,-0.0519,-21,405
2020-04-28,403.83,10101200,401.714,375.21,60.882,16.217,17.008,1.57,8.489173849064535,239.17197452229297,0.0330039941139373,161897000.0,-0.1107,-64,578
2020-04-29,411.89,9693100,403.534,375.693,63.423,14.85,16.576,1.57,8.658608366617615,239.17197452229297,0.0330039941139373,161897000.0,0.0,0,501
2020-04-30,419.85,7954000,406.322,376.366,65.408,14.244,16.11,1.57,8.82594071894051,239.17197452229297,0.0330039941139373,161897000.0,-0.0513,-23,448
2020-05-01,415.27,8299900,408.582,376.951,56.721,13.242,15.536,1.57,8.729661551397939,239.17197452229297,0.0330039941139373,161897000.0,-0.0297,-12,404
2020-05-04,428.15,7799100,411.902,377.913,55.445,13.333,15.096,1.57,9.000420433046036,239.17197452229297,0.0330039941139373,161897000.0,-0.0204,-11,539
2020-05-05,424.68,6286300,414.138,379.032,49.168,12.976,14.672,1.57,8.927475299558546,239.17197452229297,0.0330039941139373,161897000.0,-0.0758,-40,528
2020-05-06,434.26,6660700,417.236,380.516,47.979,13.313,14.4,1.57,9.128862728610468,239.17197452229297,0.0330039941139373,161897000.0,-0.062,-34,548
2020-05-07,436.53,5641900,420.507,381.662,56.309,13.606,14.241,1.57,9.176581879335716,239.17197452229297,0.0330039941139373,161897000.0,-0.0566,-24,424
2020-05-08,435.55,5049300,423.748,382.938,48.968,13.602,14.113,1.57,9.155980660079882,239.17197452229297,0.0330039941139373,161897000.0,-0.0599,-22,367
2020-05-11,440.52,5486000,425.938,384.368,53.51,13.841,14.059,1.57,9.26045827202018,239.17197452229297,0.0330039941139373,161897000.0,-0.0475,-20,421
2020-05-12,431.82,4598200,426.852,385.384,55.677,13.176,13.882,1.57,9.077569896993904,239.17197452229297,0.0330039941139373,161897000.0,-0.0325,-15,462
2020-05-13,438.27,7014600,427.428,386.774,56.236,13.019,13.71,1.57,9.21315955434097,239.17197452229297,0.0330039941139373,161897000.0,-0.0983,-51,519
2020-05-14,441.95,9007500,427.567,387.937,58.951,13.042,13.576,1.57,9.290519234811857,239.17197452229297,0.0330039941139373,161897000.0,-0.0399,-25,627
2020-05-15,454.19,7244000,429.128,389.565,65.87,13.887,13.638,1.57,9.547824258986756,239.17197452229297,0.0330039941139373,161897000.0,-0.0607,-31,511
2020-05-18,452.58,7773500,429.883,391.237,77.879,14.263,13.763,1.57,9.513979398780744,239.17197452229297,0.0330039941139373,161897000.0,-0.0864,-45,521
2020-05-19,451.04,4810500,430.743,393.328,74.194,14.272,13.865,1.57,9.481606054235863,239.17197452229297,0.0330039941139373,161897000.0,-0.0653,-28,429
2020-05-20,447.67,5607300,432.056,394.999,68.226,13.848,13.862,1.57,9.41076308597856,239.17197452229297,0.0330039941139373,161897000.0,-0.0909,-38,418
2020-05-21,436.25,9117300,432.534,396.726,62.614,12.446,13.579,1.57,9.170695816691191,239.17197452229297,0.0330039941139373,161897000.0,-0.1055,-54,512
2020-05-22,429.32,5422300,432.75,399.007,50.758,10.654,12.994,1.57,9.025015766239228,239.17197452229297,0.0330039941139373,161897000.0,-0.085,-26,306
2020-05-26,414.77,7881100,432.42,400.576,44.388,7.967,11.988,1.57,8.719150725247005,239.17197452229297,0.0330039941139373,161897000.0,-0.1133,-57,503
2020-05-27,419.89,10446300,433.222,402.997,41.429,6.18,10.827,1.57,8.826781585032583,239.17197452229297,0.0330039941139373,161897000.0,-0.0565,-34,602
2020-05-28,413.44,5655100,433.3,404.871,36.882,4.195,9.5,1.57,8.691191927685516,239.17197452229297,0.0330039941139373,161897000.0,-0.0406,-18,443
2020-05-29,419.73,5254900,433.294,406.956,41.524,3.093,8.219,1.57,8.823418120664284,239.17197452229297,0.0330039941139373,161897000.0,-0.0833,-23,276
2020-06-01,425.92,3743700,433.826,408.834,42.278,2.689,7.113,1.57,8.953542148412865,239.17197452229297,0.0330039941139373,161897000.0,-0.0107,-4,375
2020-06-02,427.31,3494800,433.784,410.724,47.415,2.453,6.181,1.57,8.982762245112466,239.17197452229297,0.0330039941139373,161897000.0,-0.0433,-14,323
2020-06-03,421.97,4316000,433.649,411.958,40.536,1.813,5.307,1.57,8.870506621820475,239.17197452229297,0.0330039941139373,161897000.0,-0.0956,-41,429
2020-06-04,414.33,5410500,432.652,413.098,34.669,0.682,4.382,1.57,8.709901198234181,239.17197452229297,0.0330039941139373,161897000.0,-0.1076,-44,409
2020-06-05,419.6,5099600,431.806,414.642,29.19,0.209,3.548,1.57,8.820685305865041,239.17197452229297,0.0330039941139373,161897000.0,-0.0746,-29,389
2020-06-08,419.49,5851500,431.003,415.772,29.727,-0.173,2.803,1.57,8.818372924111836,239.17197452229297,0.0330039941139373,161897000.0,-0.0597,-28,469
2020-06-09,434.05,6797000,430.68,417.311,41.023,0.691,2.381,1.57,9.124448181627075,239.17197452229297,0.0330039941139373,161897000.0,-0.0446,-25,561
2020-06-10,434.48,4896900,430.812,418.581,42.807,1.394,2.184,1.57,9.13348749211688,239.17197452229297,0.0330039941139373,161897000.0,-0.0869,-39,449
2020-06-11,425.56,7462900,430.177,419.582,44.007,1.218,1.99,1.57,8.945974353584191,239.17197452229297,0.0330039941139373,161897000.0,-0.0426,-26,611
2020-06-12,418.07,6461100,428.983,420.662,43.733,0.468,1.686,1.57,8.788522177843179,239.17197452229297,0.0330039941139373,161897000.0,-0.0674,-29,430
2020-06-15,425.5,4467900,427.548,421.771,56.493,0.468,1.442,1.57,8.94471305444608,239.17197452229297,0.0330039941139373,161897000.0,-0.0632,-28,443
2020-06-16,436.13,5507900,426.726,423.258,59.213,1.311,1.416,1.57,9.168173218414967,239.17197452229297,0.0330039941139373,161897000.0,-0.049,-22,449
2020-06-17,447.77,6529600,426.562,424.614,68.392,2.885,1.71,1.57,9.412865251208745,239.17197452229297,0.0330039941139373,161897000.0,-0.0343,-17,495
2020-06-18,449.87,4277600,426.672,426.166,66.906,4.253,2.219,1.57,9.457010721042677,239.17197452229297,0.0330039941139373,161897000.0,-0.0356,-16,449
2020-06-19,453.72,5934500,427.546,427.818,66.014,5.583,2.891,1.57,9.537944082404875,239.17197452229297,0.0330039941139373,161897000.0,-0.0236,-8,339
2020-06-22,468.04,6272100,429.482,429.764,70.42,7.704,3.854,1.57,9.838974143367668,239.17197452229297,0.0330039941139373,161897000.0,-0.0282,-17,603
2020-06-23,466.26,5948400,432.056,431.155,73.027,9.136,4.91,1.57,9.80155560227034,239.17197452229297,0.0330039941139373,161897000.0,-0.0326,-17,521
2020-06-24,457.85,4826200,433.954,432.041,72.447,9.483,5.825,1.57,9.624763506411604,239.17197452229297,0.0330039941139373,161897000.0,-0.062,-23,371
2020-06-25,465.91,4134500,436.578,432.824,73.218,10.289,6.718,1.57,9.794198023964684,239.17197452229297,0.0330039941139373,161897000.0,-0.0904,-32,354
2020-06-26,443.4,6804700,437.762,432.909,59.789,9.008,7.176,1.57,9.321000630649568,239.17197452229297,0.0330039941139373,161897000.0,-0.0587,-20,341
2020-06-29,447.24,4844000,438.828,433.395,55.92,8.209,7.382,1.57,9.401723775488753,239.17197452229297,0.0330039941139373,161897000.0,-0.0252,-8,317
2020-06-30,455.04,4198500,440.214,433.746,58.655,8.111,7.528,1.59,9.565692663443349,286.188679245283,0.0334244271599747,899335000.0,-0.0147,-6,409
2020-07-01,485.64,9705900,443.398,434.782,71.387,10.382,8.099,1.59,10.208955223880595,286.188679245283,0.0334244271599747,899335000.0,-0.0348,-29,834
2020-07-02,476.89,6351500,446.526,435.891,70.752,11.346,8.748,1.59,10.025015766239228,286.188679245283,0.0334244271599747,899335000.0,-0.0223,-11,494
2020-07-06,493.81,7839000,450.236,437.233,72.588,13.321,9.663,1.59,10.380702123186882,286.188679245283,0.0334244271599747,899335000.0,-0.0191,-16,839
2020-07-07,493.16,5669900,453.92,438.597,70.19,14.665,10.663,1.59,10.367038049190668,286.188679245283,0.0334244271599747,899335000.0,-0.0056,-3,538
2020-07-08,502.78,5691700,457.356,440.225,69.758,16.319,11.794,1.59,10.569266344334665,286.188679245283,0.0334244271599747,899335000.0,-0.0269,-16,595
2020-07-09,507.76,5840500,461.02,442.303,70.371,17.825,13.001,1.59,10.673954172797982,286.188679245283,0.0334244271599747,899335000.0,-0.0794,-39,491
2020-07-10,548.73,21605600,467.178,445.04,76.508,22.071,14.815,1.59,11.535211267605634,286.188679245283,0.0334244271599747,899335000.0,0.0098,12,1223
2020-07-13,525.5,18399000,472.55,447.153,65.272,23.292,16.51,1.59,11.046878284633172,286.188679245283,0.0334244271599747,899335000.0,-0.0412,-42,1020
2020-07-14,524.88,15083300,477.519,449.345,65.677,23.934,17.995,1.59,11.033844860206012,286.188679245283,0.0334244271599747,899335000.0,-0.0861,-63,732
2020-07-15,523.26,10066700,481.876,451.248,68.152,24.036,19.203,1.59,10.99978978347698,286.188679245283,0.0334244271599747,899335000.0,-0.0297,-19,639
2020-07-16,527.39,24499000,485.856,453.302,67.442,24.17,20.197,1.59,11.086609207483708,286.188679245283,0.0334244271599747,899335000.0,-0.1577,-442,2802
2020-07-17,492.99,24991400,488.012,454.476,63.18,21.257,20.409,1.59,10.363464368299349,286.188679245283,0.0334244271599747,899335000.0,-0.094,-176,1873
2020-07-20,502.41,11940300,490.447,455.794,64.24,19.483,20.223,1.59,10.561488332982972,286.188679245283,0.0334244271599747,899335000.0,-0.0656,-58,884
2020-07-21,490.1,9113700,491.55,456.885,58.844,16.889,19.556,1.59,10.302711793146942,286.188679245283,0.0334244271599747,899335000.0,-0.0737,-48,651
2020-07-22,489.82,6954100,492.728,457.871,51.245,14.642,18.574,1.59,10.296825730502418,286.188679245283,0.0334244271599747,899335000.0,-0.0849,-49,577
2020-07-23,477.58,7722000,493.714,458.786,50.201,11.738,17.207,1.59,10.039520706327515,286.188679245283,0.0334244271599747,899335000.0,-0.099,-72,727
2020-07-24,480.45,7746200,494.442,459.63,45.754,9.558,15.677,1.59,10.099852848433889,286.188679245283,0.0334244271599747,899335000.0,-0.0371,-26,701
2020-07-27,495.65,7863100,497.054,460.704,50.724,8.954,14.332,1.59,10.419381963422325,286.188679245283,0.0334244271599747,899335000.0,-0.0118,-6,510
2020-07-28,488.51,5986700,499.118,461.39,45.788,7.809,13.028,1.59,10.269287365986964,286.188679245283,0.0334244271599747,899335000.0,-0.0549,-20,364
2020-07-29,484.48,6611800,500.59,462.028,43.09,6.502,11.723,1.59,10.184570107210426,286.188679245283,0.0334244271599747,899335000.0,-0.0614,-29,472
2020-07-30,485.8,6608600,500.598,462.723,25.573,5.508,10.48,1.59,10.212318688248896,286.188679245283,0.0334244271599747,899335000.0,-0.0577,-24,416
